"Unnamed: 0","annotation_id","annotator","created_at","date_created","id","lead_time","sentimenteffective","sentimentpet","sentimentprocess","sentimentrecycle","tweet","updated_at" 
29,1716,"1","2025-06-02T14:39:48.303039Z","Wed Feb 21 11:28:20 +0000 2024",2807,21.877,"Positive","Positive","Positive","Positive","Selamat Hari Peduli Sampah Nasional! Sampah plastik yg tidak dikelola merusak ekosistem. Mengurangi produksi &amp; konsumsi penggunaan kembali daur ulang &amp; memberantas perdagangan limbah plastik ilegal penting untuk mencegah dampak negatifnya. #HPSN2024 #Unwaste #endENVCrime ","2025-06-02T14:39:48.303039Z"
32,1715,"1","2025-06-02T14:38:05.578796Z","Thu Feb 23 00:44:51 +0000 2023",2810,62.62,"Neutral","Neutral","Neutral","Neutral","Misalnya ada pilihan jawaban sebagai berikut: A. produksi sampah B. sampah plastik C. daur ulang D. biji plastik E. nilai ekonomi Mana yang termasuk kelompok kata yang berpasangan? Daur ulang Kenapa? Karena keduanya selalu digunakan berpasangan dan tidak dapat tergantikan.","2025-06-02T14:38:05.578796Z"
34,1714,"1","2025-06-02T14:36:53.771436Z","Wed May 20 07:19:17 +0000 2020",2812,15.045,"Neutral","Positive","Negative","Positive","Menurut German Association of Local Utilities plastik berwana hitam biasanya tidak terdeteksi oleh alat pemindai di tempat daur ulang sehingga plastik jenis ini tidak terdaur ulang.Oleh sebab itu membeli kemasan plastik berwana cerah membantu kemasan plastik untuk didaur ulang. ","2025-06-02T14:36:53.771436Z"
35,1713,"1","2025-06-02T14:36:29.510483Z","Mon Apr 20 06:02:48 +0000 2020",2813,67.546,"Negative","Neutral","Negative","Negative","Alasan sampah kemasan fleksibel plastik(multilayer) tidak dikumpulkan karena kebanyakan tidak layak didaur ulang&amp;sulit diidentifikasi yang layak daur ulang&amp;tidak.FUREC memiliki jawaban untuk menyelesaikan masalah sampah plastik jenis ini dengan menerapkan konsep dan logo FUREC. ","2025-06-02T14:36:29.510483Z"
37,1712,"1","2025-06-02T14:35:19.133144Z","Thu Jul 02 05:07:46 +0000 2020",2814,11.722000000000001,"Negative","Neutral","Negative","Neutral","Daur ulang bukan solusi penyelesaian masalah sampah plastik pada tingkat produsen. Seharusnya produsen memiliki pembungkus alternatif yg ramah lingkungan. Mendaur ulang plastik tidak serta merta mengurangi timbulan sampah plastik. #ecojustice #dietkantongplastik #GoForZeroWaste ","2025-06-02T14:35:20.888127Z"
38,1711,"1","2025-06-02T14:35:08.054288Z","Thu Feb 24 06:29:08 +0000 2022",2815,38.446,"Negative","Negative","Negative","Negative","Sahabat Air Bersih Di samping trending Ukraine dan Putin ada fakta miris dari Bali nih. Dari 333.336 kilogram plastik yang terkumpul 46 persen merupakan kantong plastik dan sachet plastik keduanya tidak memiliki nilai daur ulang yang tinggi di Indonesia ","2025-06-02T14:35:08.054288Z"
39,1710,"1","2025-06-02T14:34:28.576165Z","Mon Nov 30 01:27:24 +0000 2020",2816,19.231,"Positive","Positive","Positive","Positive","Plastik tergolong jenis PET dan kode daur ulang No. 1 itu sangat aman tidak menambah tumpukan plastik langsung bisa di daur ulang kok kayak galon sekali pakai nya Le Minerale #JanganMenggiringOpini ","2025-06-02T14:34:28.576165Z"
40,1709,"1","2025-06-02T14:34:07.805321Z","Thu Feb 14 09:33:07 +0000 2019",2817,24.53,"Negative","Neutral","Negative","Neutral","Kenapa tidak daur ulang? Sayangnya daur ulang bukanlah solusi utama pengurangan sampah plastik. Kebanyakan plastik dibiarkan mencemari lingkungan kita bahkan termakan oleh satwa di sekitar laut. #PantangPlastik #BreakFreeFromPlastic ","2025-06-02T14:34:07.805321Z"
41,1708,"1","2025-06-02T14:33:42.521884Z","Mon Sep 17 11:11:52 +0000 2018",2818,56.072,"Negative","Negative","Negative","Negative","8 3 miliar metrik ton plastik telah diproduksi sejak pertama kali ditemukannya pada tahun 1950an. 91% sampah plastik tdk di daur ulang dan karena sebagian besar plastik tidak dapat terurai oleh alam maka sampah plastik akan tetap ada hingga ratusan bahkan ribuan tahun mendatang. ","2025-06-02T14:33:42.521884Z"
42,1707,"1","2025-06-02T14:32:45.172790Z","Tue Jul 23 07:17:43 +0000 2019",2819,12.324,"Neutral","Negative","Negative","Negative","Kantong plastik kresek berwarna terutama hitam mayoritas merupakan produk daur ulan. Dalam proses daur ulang tersebut riwayat penggunaan sebelumnya tidak diketahui apakah bekas wadah pestisida ","2025-06-02T14:32:45.172790Z"
43,1706,"1","2025-06-02T14:32:31.420677Z","Tue May 05 07:25:49 +0000 2020",2820,7.276,"Positive","Neutral","Negative","Neutral","Simbol segitiga dengan angka 1-7 ditengahnya sering kali dianggap sebagai simbol daur ulang oleh kebanyakan masyarakat.Padahal simbol tersebut tidak berfungsi untuk menunjukkan kemampuan daur ulang suatu produk plastik melainkan berfungsi menunjukkan jenis plastik yang digunakan. ","2025-06-02T14:32:31.420677Z"
44,1705,"1","2025-06-02T14:32:14.901268Z","Wed Oct 18 09:08:18 +0000 2023",2821,6.059,"Negative","Negative","Negative","Negative","Alangkah baiknya menghindari kemasan plastik kalo tidak ada inovasi daur ulang plastik siap2 potensi Gundukan sampah plastik akan tiba RSUD Sultan Fatah Karangawen Demak Jateng ","2025-06-02T14:32:14.901268Z"
48,1704,"1","2025-06-02T14:31:45.313884Z","Tue May 28 03:13:12 +0000 2024",2824,9.578,"Positive","Neutral","Positive","Positive","Potret Lisa BLACKPINK Kenakan Baju Hasil Daur Ulang Sampah Plastik Stylish Abis!: Ditulis oleh: Lily Ariani Di dunia hiburan penampilan selebriti pasti menjadi sorotan. Para selebriti pun senantiasa tampil menawan agar tidak mengecewakan termasuk  ","2025-06-02T14:31:45.313884Z"
49,1703,"1","2025-06-02T14:31:34.365188Z","Thu Mar 05 09:31:09 +0000 2020",2825,7.458,"Positive","Positive","Positive","Positive","Penataan Taman oleh Gober di Area Kantor Kelurahan Gumuruh dengan memanfaatkan kembali botol bekas air mineral dan sampah plastik yang tidak dapat di daur ulang dalam bentuk ecobrick. Cc @Nurma_safarinii ","2025-06-02T14:31:34.365188Z"
50,1702,"1","2025-06-02T14:31:25.771225Z","Mon Sep 20 07:44:10 +0000 2021",2826,16.64,"Neutral","Positive","Neutral","Positive","Beauty packed in Recycled Bottles Botol LBP dibuat dari plastik daur ulang yang mungkin membuatnya tampak tidak 100% jernih. Selain itu botol LBP juga dapat didaur ulang kembali #LBPlovers ","2025-06-02T14:31:25.771225Z"
51,1701,"1","2025-06-02T14:31:08.130522Z","Tue Dec 29 00:37:53 +0000 2020",2827,99.488,"Negative","Neutral","Neutral","Negative","Danone Prancis juga telah mengumumkan melakui akun Twitternya @Dannon pada wilayah operasi Amerika menyatakan pihaknya sudah tidak lagi menggunakan plastik berbahan Polikarbonat yang mengandung BPA (kode daur ulang no.7) #PeringatanGalonIsiUlang  ","2025-06-02T14:31:08.130522Z"
53,1700,"1","2025-06-02T14:29:06.988934Z","Wed May 20 08:16:15 +0000 2020",2829,62.473,"Negative","Negative","Negative","Negative","Sudah sejak lama produsen plastik mengetahui bahwa praktik daur ulang plastik tidak ampuh untuk recovery material menjadi bahan baku. NPR dan Frontline melakukan investigasi dalam dokumenter Plastic War di  #ZeroWasteCities #breakfreefromplastic #ZeroWaste ","2025-06-02T14:29:06.988934Z"
54,1699,"1","2025-06-02T14:27:56.767273Z","Fri Mar 01 10:03:40 +0000 2024",2830,112.39,"Positive","Neutral","Positive","Positive","Atasi permasalahan sampah plastik dengan pendekatan yang produktif. Yuk #SobatProksi manfaatkan sampah plastik untuk menciptakan barang daur ulang yang tidak hanya bermanfaat tetapi juga memiliki nilai ekonomis. Selamat Hari Peduli Sampah! 21 Februari 2024 ","2025-06-02T14:28:03.681404Z"
55,1698,"1","2025-06-02T14:26:03.342360Z","Sat Feb 17 03:00:01 +0000 2024",2831,35.547,"Positive","Neutral","Neutral","Positive","Acer Conscious Technology memimpin kemajuan dengan ragam produk yang dibuat melalui daur ulang plastik dari lautan. Kenali lebih dekat inovasi Acer yang tidak hanya mengunggulkan kinerja tetapi juga dapat melindungi planet kita. #Acer #ConsciousTechnology #sustainability ","2025-06-02T14:26:03.342360Z"
56,1697,"1","2025-06-02T14:25:26.721380Z","Thu Mar 16 01:03:03 +0000 2023",2832,5.981,"Negative","Neutral","Negative","Neutral","Tidak Semua Plastik Bisa Didaur Ulang 5 Fakta Tentang Daur Ulang ","2025-06-02T14:25:26.721380Z"
58,1696,"1","2025-06-02T14:25:13.439402Z","Wed Mar 09 01:33:38 +0000 2022",2834,39.014,"Negative","Neutral","Negative","Neutral","Laporan itu mengatakan bahwa memproduksi bahan bakar dari sampah plastik tidak memenuhi syarat sebagai daur ulang menurut definisi internasional. ","2025-06-02T14:25:13.439402Z"
59,1695,"1","2025-06-02T14:24:33.354163Z","Thu May 14 05:00:00 +0000 2020",2835,65.074,"Positive","Positive","Positive","Positive","Sampah daur ulang adlh sampah yg bs didaur ulang dan sebagian besar daerah mengumpulkannya sesuai dgn jenisnya masing2 seperti botol kaca kaleng botol plastik dan sebagainya Mengapa Sampah di Jepang Harus Dipisahkan? Bagaimana jika Tidak Mematuhinya? ","2025-06-02T14:24:33.354163Z"
65,1694,"1","2025-06-02T14:21:02.211074Z","Mon Jan 04 09:39:21 +0000 2021",2840,5.869,"Positive","Positive","Positive","Positive","Perusahaan bernama Replas memproduksi cagak pembatas terbuat dari 98% plastik daur ulang.Cagak pembatas ini kuat tidak akan pecah retak lapuk/perlu diwarnai. Ini menunjukkan plastik yang telah digunakan dapat diolah menjadi barang bermanfaat&amp;bernilai jual tinggi. ","2025-06-02T14:21:02.211074Z"
68,1693,"1","2025-06-02T14:20:06.302187Z","Wed Nov 20 11:32:29 +0000 2019",2842,6.242,"Positive","Positive","Positive","Positive","Sejumlah ilmuwan Australia telah mengembangkan teknologi yang menurut mereka bisa mendaur ulang semua plastik termasuk yang selama ini tidak dapat didaur ulang. Seperti apa? #SampahPlastik ","2025-06-02T14:20:06.302187Z"
69,1692,"1","2025-06-02T14:19:59.310117Z","Sat Apr 07 10:45:02 +0000 2018",2843,8.558,"Neutral","Negative","Negative","Negative","Yuk Kurangi Pemakaian Lima Benda Berikut Tak Bisa Didaur Ulang Loh Tak hanya botol plastik yang tidak bisa melalui proses daur ulang lima benda ini pun juga ","2025-06-02T14:19:59.310117Z"
71,1691,"1","2025-06-02T14:19:35.424563Z","Fri May 29 08:24:54 +0000 2020",2845,9.664,"Negative","Negative","Negative","Negative","1) sistem daur ulang pada nyatanya tidak dilakukan dengan baik sehingga pada akhirnya menjadi sampah dan tidak berbeda dengan plastik sekali pakai biasa. 2) Tak semua plastik bisa didaur ulang. 3) plastik daur ulang punya masa laik guna dengan kualitas yang berkurang (downcycle)","2025-06-02T14:19:35.424563Z"
72,1690,"1","2025-06-02T14:19:25.114071Z","Thu Feb 21 10:41:16 +0000 2019",2846,15.249,"Positive","Neutral","Positive","Positive","Inovasi lain oleh peneliti @lipiindonesia adalah daur ulang limbah plastik menjadi bahan bakar cair melalui proses pirolisis. Asal mula plastik adalah terbuat dari minyak bumi. Dan kita bisa membuat bahan bakar dari limbah plastik. Tidak perlu impor BBM. #HariPeduliSampahNasional","2025-06-02T14:19:25.114071Z"
74,1689,"1","2025-06-02T14:19:09.100353Z","Sat Apr 12 15:05:57 +0000 2025",2847,4.945,"Neutral","Neutral","Negative","Neutral","@Lamonosi Proses daur ulang plastik saya tidak tahu","2025-06-02T14:19:09.100353Z"
75,1688,"1","2025-06-02T14:19:03.163545Z","Sat Apr 12 13:05:45 +0000 2025",2848,68.261,"Neutral","Positive","Negative","Negative","Sebenarnya botol plastik itu bisa di daur ulang pun dengan Aqua dsb mereka pakai botol daur ulang dari botol plastik sebelumnya. Yg jadi masalah sebenarnya sampah plastik lainnya yg tidak bisa di daur ulang tapi yg dibatasi botol plastik. Sedikit agak lucu.","2025-06-02T14:19:03.163545Z"
76,1687,"1","2025-06-02T14:17:54.053616Z","Wed Jul 05 11:29:18 +0000 2023",2849,21.525,"Positive","Neutral","Positive","Positive","TIM peneliti dari Universitas Ilmu Pengetahuan dan Teknologi Tiongkok menemukan proses daur ulang plastik polietilena satu dari lima jenis plastik yang paling umum bersifat sangat stabil dan tidak mudah terurai. Sumber: ","2025-06-02T14:17:54.053616Z"
77,1686,"1","2025-06-02T14:17:31.685699Z","Thu Feb 18 10:03:03 +0000 2021",2850,56.684,"Positive","Positive","Neutral","Neutral","Desain baru ini memungkinkan untuk lebih ramah lingkungan. Sebab dalam rantai daur ulang plastik PET memiliki sifat ringan mudah dibentuk mudah didaur ulang serta tidak mudah pecah. ","2025-06-02T14:17:31.685699Z"
78,1685,"1","2025-06-02T14:16:33.813447Z","Tue Dec 07 03:11:10 +0000 2021",2851,41.569,"Positive","Positive","Positive","Positive","Anak-anak muda ini mengembangkan bisnis yang ramah lingkungan. Sampah plastik tidak selalu mubazir. Model bisnisnya dari penyedia barang curah layanan pengangkut sampah hingga daur ulang sampah plastik. #MajalahTempo ","2025-06-02T14:16:33.813447Z"
79,1684,"1","2025-06-02T14:15:49.022652Z","Sun Sep 24 11:27:33 +0000 2023",2852,15.476,"Positive","Positive","Positive","Positive","Kenali arti kode plastik dari segi penggunaan keamanan daur ulang dan potensi bahayanya apabila tidak tepat digunakan. ","2025-06-02T14:15:49.022652Z"
82,1683,"1","2025-06-02T14:15:29.515440Z","Mon Feb 15 01:56:59 +0000 2021",2854,13.18,"Negative","Neutral","Negative","Negative","Teknologi daur ulang sampah medis berbahan plastik dengan metode rekristalisasi tengah dikembangkan. Metode itu dinilai mudah dan tidak membutuhkan energi tinggi. #Kesehatan #adadikompas ","2025-06-02T14:15:29.515440Z"
83,1682,"1","2025-06-02T14:15:15.502441Z","Tue Jan 18 10:27:09 +0000 2022",2855,24.525,"Positive","Positive","Positive","Positive","Tidak hanya mengumpulkan sampah plastik tim Sumpah Sampah juga menciptakan mesin untuk daur ulang sampah plastik. Saksikan #SusiCekOmbak setiap hari Sabtu pukul 20.05 WIB di #MetroTV. #MGNDigital #KnowledgeToElevate @susicekombak ","2025-06-02T14:15:15.502441Z"
86,1681,"1","2025-06-02T14:14:49.838072Z","Sun Jun 04 02:37:38 +0000 2023",2856,7.909,"Negative","Neutral","Negative","Negative","Mitos Daur Ulang Sampah Plastik: Mengapa Gerakan Ini Tidak Membantu Lingkungan ","2025-06-02T14:14:49.838072Z"
87,1680,"1","2025-06-02T14:14:40.980304Z","Thu Feb 09 02:59:04 +0000 2023",2857,17.677,"Positive","Positive","Positive","Positive","Investasi senilai Rp556 2 miliar untuk produksi PET daur ulang (recycled PET/rPET) ini tidak hanya akan mengurangi penggunaan plastik murni (virgin PET). ","2025-06-02T14:14:40.980304Z"
88,1679,"1","2025-06-02T14:14:22.834835Z","Tue Jul 18 08:27:37 +0000 2023",2858,17.172,"Negative","Neutral","Negative","Neutral","Pengelolaan sampah plastik tidak cukup sekadar menerapkan sistem daur ulang. Perlu ada regulasi untuk menekan produksi sampah. #KoranTempo ","2025-06-02T14:14:22.834835Z"
89,1678,"1","2025-06-02T14:14:01.836038Z","Wed Jul 17 06:30:15 +0000 2019",2859,18.745,"Neutral","Negative","Negative","Negative","ADUPI (asosiasi daur ulang plastik Indonesia) tidak mudah lulus seleksi tidak hanya di bagian beli giling dan di bagian cuci saja. Namun juga harus mampu bikin produk baru dan punya nilai tambah serta bisa diekspor. Jadi bedakan industri daur ulang #plastik dan #kertas","2025-06-02T14:14:01.836038Z"
90,1677,"1","2025-06-02T14:13:42.052205Z","Wed Jun 05 07:28:20 +0000 2024",2860,76.169,"Positive","Positive","Positive","Positive","Halo Sobat Laut Selamat Hari Lingkungan Hidup Sedunia Ayo kita jaga bumi dengan: tidak menggunakan plastik sekali pakai ️ daur ulang sampah kita Dua langkah mudah tersebut dapat mencegah masuknya sampah ke TPA lhoo #marinedebris #sampahkaut #tknpsl ","2025-06-02T14:13:42.052205Z"
91,1676,"1","2025-06-02T14:12:24.388144Z","Fri Aug 09 19:06:02 +0000 2019",2861,30.566,"Neutral","Neutral","Negative","Negative","Imbauan agar tidak menggunakan kantong plastik daur ulang untuk wadah daging kurban sebagai tindak lanjut public warning dari BPOM tentang kantong plastik. #dagingkurban ","2025-06-02T14:12:24.388144Z"
92,1675,"1","2025-06-02T14:11:53.048372Z","Fri May 24 23:14:24 +0000 2019",2862,21.897,"Negative","Neutral","Negative","Neutral","Isu lingkungan itu sangat serius dan mengkhawatirkan terutama penggunaan bahan bakar tidak dapat di daur ulang dan masalah plastik. Kalau bumi rusak tidak ada tempat untuk baku hantam.","2025-06-02T14:11:53.048372Z"
93,1674,"1","2025-06-02T14:11:30.333207Z","Mon Jun 05 08:26:44 +0000 2023",2863,10.361,"Negative","Neutral","Negative","Neutral","Penanganan sampah plastik tidak bisa bergantung pada daur ulang semata. Diperlukan alternatif lain untuk mengurangi sampah plastik. #HariLingkunganHidupSedunia #AdadiKompas","2025-06-02T14:11:30.333207Z"
95,1673,"1","2025-06-02T14:11:19.165958Z","Thu Jul 09 02:21:50 +0000 2020",2864,25.314,"Neutral","Positive","Positive","Positive","Padahal ingat sampah plastik itu hanya sekitar 12% dari total sampah anorganik dan sampah plastik ini sangat dibutuhkan industri daur ulang jadi aneh bila dipermasalahkan hanya dengan sebuah kalimat terurai dan tidak terurai . #FeaturedKompasiana ","2025-06-02T14:11:19.165958Z"
96,1672,"1","2025-06-02T14:10:52.322347Z","Mon Jun 05 00:16:51 +0000 2023",2865,4.352,"Negative","Negative","Negative","Negative","Penanganan sampah plastik tidak bisa bergantung pada daur ulang semata. Diperlukan alternatif lain untuk mengurangi sampah plastik. #Internasional #AdadiKompas ","2025-06-02T14:10:52.322347Z"
98,1671,"1","2025-06-02T14:10:46.937727Z","Tue Nov 08 11:01:03 +0000 2022",2866,3.611,"Negative","Negative","Negative","Negative","Riset : Daur Ulang Sampah Plastik Tidak Efisien dan Membuang Waktu  #RISET #SAINS #daurulang #plastik #sampah ","2025-06-02T14:10:46.937727Z"
100,1670,"1","2025-06-02T14:10:42.620065Z","Thu Mar 05 04:28:37 +0000 2020",2867,26.424,"Negative","Neutral","Negative","Negative","Justin Wiganda Ketua Asosiasi Daur Ulang Plastik Indonesia (Adupi) Sementara kemasan sachet atau multilayer yang kebutuhan daur ulang nya sangat kecil justru tidak dilarang #SampahSachetSiapaPunya #KemanaPerginyaSampahSachet #ManaTanggungJawabProdusen #AdaApaSampahSachet ?","2025-06-02T14:10:42.620065Z"
101,1669,"1","2025-06-02T14:09:35.176108Z","Mon Jun 05 08:26:45 +0000 2023",2868,16.005,"Negative","Neutral","Negative","Neutral","Alan Marty Kepala Peneliti di Carbios perusahaan daur ulang plastik dari Perancis mengatakan masa depan plastik tidak bisa tergantung daur ulang semata. Harus ada terobosan lain yaitu menguraikan plastik dengan menggunakan enzim. #AdadiKompas #HariLingkunganHidupSedunia","2025-06-02T14:09:35.176108Z"
102,1668,"1","2025-06-02T14:09:18.288318Z","Sat Sep 10 04:09:17 +0000 2022",2869,6.199,"Negative","Negative","Negative","Negative","Plastik Sangat tidak Ramah lingkungan dan tdk Bisa di Daur ulang oleh Alam... Kita harus dukung larangan produksi Berbahan Plastik","2025-06-02T14:09:18.288318Z"
105,1667,"1","2025-06-02T14:09:04.720142Z","Sat Sep 10 04:06:34 +0000 2022",2871,9.345,"Negative","Negative","Negative","Negative","Iya Juga sih... Produksi... berarti Menambah Folume Bahan Plastik yg di produksi Padahal Plastik tidak Bisa di Daur ulang Oleh Alam... . Siap... Mestinya Di Larang Di Produksi Harus kita Dukung Larangan Produksi plastik Di Muka Bumi terutama di Negara kita","2025-06-02T14:09:04.720142Z"
106,1666,"1","2025-06-02T14:08:54.273319Z","Mon Jul 22 22:46:07 +0000 2019",2872,31.446,"Neutral","Neutral","Positive","Neutral","Setiap plastik (sampah) tidak boleh terbuang harus di resicle (daur ulang) klo memang tidak bisa di resicle plastik itu harus diamankan jangan sampai terbuang ke laut","2025-06-02T14:08:54.273319Z"
107,1665,"1","2025-06-02T14:08:21.958053Z","Wed Apr 20 12:09:51 +0000 2022",2873,2124.958,"Negative","Neutral","Negative","Neutral","Selama beberapa dekade kita berfokus pada usaha untuk meningkatkan daur ulang tetapi bukti yang bertambah menunjukkan bahwa daur ulang saja tidak akan cukup untuk menyelesaikan permasalahan sampah plastik.","2025-06-02T14:08:21.958053Z"
108,1664,"1","2025-06-02T13:32:56.161626Z","Sun Feb 23 07:15:49 +0000 2020",2874,9.573,"Negative","Negative","Negative","Negative","@munif_dental Abbeh daripada pakai plastik kan bisa pakai kertas. Jaman dulu orang2 kan pake kertas Ada tuh kantong kertas Kertas bisa di daur ulang Plastik tidak","2025-06-02T13:32:56.161626Z"
109,1663,"1","2025-06-02T13:32:45.820304Z","Tue Jun 30 01:45:33 +0000 2020",2875,281.362,"Positive","Positive","Positive","Positive","Tujuan ekonomi sirkular adalah untuk mengurangi gap antara kapasitas industri daur ulang dan limbah plastik daur ulang dari kondisi saat ini ekonomi linier yang tidak memberikan insentif nyata untuk daur ulang; hampir semua produksi untuk akhirnya dibuang (sampah).","2025-06-02T13:32:45.820304Z"
112,1662,"1","2025-06-02T13:20:49.778411Z","Mon Jul 22 05:54:30 +0000 2019",2878,10.286999999999999,"Positive","Neutral","Positive","Positive","Menteri Kelautan dan Perikanan Susi Pudjiastuti mempromosikan sepatu dari daur ulang plastik. Susi mengatakan kita tidak boleh membuang sampah sembarangan. Kalau kita tidak bisa mempergunakan sampah tersebut untuk ","2025-06-02T13:20:53.501156Z"
114,1661,"1","2025-06-02T13:07:57.405812Z","Fri Jan 15 06:28:51 +0000 2021",2880,4.872,"Negative","Negative","Negative","Negative","Laporan yang sama juga menyebutkan hanya 20% plastik yang memiliki nilai memadai untuk didaur ulang. Artinya untuk melawan monster plastik di lautan daur ulang plastik saja tidak cukup kita harus menekan penggunaan plastik sekali pakai. #AkuJagaLaut","2025-06-02T13:07:57.405812Z"
115,1660,"1","2025-06-02T13:07:51.820867Z","Sun Oct 20 08:01:41 +0000 2019",2881,8.898,"Positive","Neutral","Positive","Neutral","Keempat Belajar Cara Daur Ulang Sampah Plastik Jika tidak mau banyak sampah plastik semakin menumpuk di rumah atau disekitar lingkungan tempat kamu tinggal. Kenapa tidak sekalian saja dimanfaatkan untuk digunakan kembali alias di daur ulang. ENASEA","2025-06-02T13:07:51.820867Z"
116,1659,"1","2025-06-02T13:07:25.169242Z","Sun Nov 10 00:15:47 +0000 2019",2882,311.745,"Negative","Positive","Positive","Positive","Ya pengelolaaan sampah plastik bisa kita lakukan dgn pemilahan inovasi/ teknologi daur ulang hingga bagaimana meminimalisir sampah plastik yang tidak bisa didaur ulang. @PlastikKebaikan #PlastikUntukKebaikan #SedekahBotolPlastik","2025-06-02T13:07:25.169242Z"
117,1658,"1","2025-06-02T13:02:12.635191Z","Tue Aug 13 07:30:49 +0000 2019",2883,489.54,"Positive","Neutral","Neutral","Neutral","Mulailah dari hal kecil yaitu membaca. Sebenernya knapa sih kita masih pakai plastik? Plastik bisa di daur ulang gak sih? Sampah plastik apa yg bisa di daur ulang sampah plastik mana yang tidak knapa tidak bisa di daur ulang? Cara daur ulang plastik gimana?","2025-06-02T13:02:12.635191Z"
118,1657,"1","2025-06-02T12:54:01.604264Z","Thu Feb 29 15:07:11 +0000 2024",2884,386.34,"Neutral","Positive","Positive","Positive","Daur Ulang Plastik Kita tidak dapat menghindari penggunaan plastik sepenuhnya Darlings bisa mendaur ulang plastik yang gunakan atau bisa mengumpulkan dan memisahkan sampah plastik berdasarkan jenis-jenisnya #siapdarling","2025-06-02T12:54:01.604264Z"
119,1656,"1","2025-06-02T12:47:34.040542Z","Wed Feb 22 11:43:35 +0000 2023",2885,8.149,"Positive","Positive","Positive","Positive","Nah loh dari pasar ternyata. Kira-kira apa ya solusinya. Mengurangi penggunaan plastik atau daur ulang sampah plastik nih. Kenapa tidak dua-duanya aja ya nggak? Apapun caranya selagi itu berdampak dan tidak merugikan siapapun patut lah dicoba. #BRI #HariSampahNasional","2025-06-02T12:47:34.040542Z"
120,1655,"1","2025-06-02T12:46:05.042448Z","Wed Mar 28 09:35:12 +0000 2018",2886,7.303,"Negative","Negative","Negative","Negative","Greenpeace mengimbau masyarakat agar kurangi konsumsi plastik Satu-satunya kunci mengatasi masalah sampah plastik adalah mengurangi konsumsinya. Daur ulang tidak akan pernah cukup sebagai solusi #Sampah #Plastik #Lingkungan  ","2025-06-02T12:46:05.042448Z"
122,1654,"1","2025-06-02T12:45:55.124624Z","Wed Sep 29 12:56:59 +0000 2021",2888,6.455,"Neutral","Positive","Positive","Positive"," JURNAL PLASTIK | 7 Fakta Plastik (dan Daur Ulang) PART 1 __ Video ini akan membahas 7 Fakta mengenai plastik dan daur ulang yang banyak orang TIDAK TAHU! Apa saja fakta-fakta itu? Saksikan selengkapnya dalam video ini.","2025-06-02T12:45:55.124624Z"
123,1653,"1","2025-06-02T12:42:34.285065Z","Sun Oct 09 12:52:04 +0000 2022",2889,115.243,"Neutral","Positive","Negative","Negative","Narasi yg di buat produsen galon BPA pengalihan jelas Galon PET kode daur ulang 1 mudah di daur ulang dan jadi primadonanya industri daur ulang. Beda cerita dngn kemasan kecil seperti sampah plastik aqua gelas yg gak laku di tambah galon PC perkode 7 yg tidak bisa di daur ulang","2025-06-02T12:42:34.285065Z"
124,1652,"1","2025-06-02T12:40:38.282392Z","Wed Aug 07 10:38:31 +0000 2019",2890,192.882,"Neutral","Positive","Positive","Positive","Ternyata botol plastik bekas aqua bisa di daur ulang seperti bros yg saya pakai ini dan tas 2 cantik. Bermanfaat sekali sebab bila tidak di daur ulang akan menjadi sampah plastik. Padahal sampah plastik butuh beratus ","2025-06-02T12:40:38.282392Z"
125,1651,"1","2025-06-02T12:35:40.380904Z","Thu Apr 16 07:06:09 +0000 2020",2891,62.701,"Negative","Neutral","Negative","Neutral","Halo Sobat BC Pontianak seperti yang kita ketahui sampah plastik menimbulkan banyak efek negatif bagi lingkungan. Kantong plastik merupakan bahan yang tidak diminati untuk di daur ulang sehingga plastik banyak ","2025-06-02T12:35:42.324305Z"
126,1650,"1","2025-06-02T12:34:36.524994Z","Thu Feb 24 12:44:21 +0000 2022",2892,4.959,"Negative","Negative","Negative","Negative","Niat daur ulang itu mulia tapi sayangnya hanya 9% sampah plastik di dunia yang terdaur ulang. Artinya perubahan level ini tidak berskala besar. ","2025-06-02T12:34:36.524994Z"
127,1649,"1","2025-06-02T12:34:30.763541Z","Sun Nov 12 13:53:45 +0000 2023",2893,5.283,"Negative","Negative","Negative","Negative","Plastik daur ulang tidak aman bagi manusia dan bukan solusi untuk mengatasi krisis polusi akibat penggunaan plastik menurut penelitian terbaru ","2025-06-02T12:34:30.763541Z"
128,1648,"1","2025-06-02T12:33:39.866215Z","Sat May 06 16:26:45 +0000 2023",2894,55.724,"Positive","Positive","Positive","Positive","Ketua Umum Asosiasi Daur Ulang Plastik Indonesia (Adupi) Christine Halim mengungkapkan industri daur ulang mampu menjadi penghubung dalam lingkaran #EkonomiSirkular yang selama ini tidak tersambung. Stage 1 ","2025-06-02T12:33:39.866215Z"
129,1647,"1","2025-06-02T12:32:42.106336Z","Tue Jul 04 11:06:32 +0000 2023",2895,16.653,"Negative","Negative","Negative","Negative","Daur ulang saja sama sekali tidak cukup. Karena ada 90% plastik yang diproduksi itu berakhir mencemari lingkungan dibakar menjadi polusi udara emisi gas beracun dan jadi mikroplastik yang tercecer ","2025-06-02T12:32:42.106336Z"
