,Unnamed: 0,Unnamed: 1,annotation_id,annotator,created_at,id,lead_time,sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text,updated_at
519,,,2078,1,2025-06-05T15:51:43.403933Z,3373,9.597,Neutral,Neutral,Positive,Positive,"GRS-Biji Plastik Daur Ulang PP Tahan Benturan
Di era yang mengejar keberlanjutan sumber daya, penggunaan biji plastik daur ulang PP tahan benturan tidak hanya memenuhi kebutuhan tahan benturan/tahan suhu rendah, tetapi juga secara signifikan mengurangi beban terhadap lingkungan. Mari bersama-sama membangun masa depan hijau! Produk khusus kami dari PP daur ulang yang tahan benturan dapat mengajukan sertifikasi GRS untuk daur ulang. Silakan hubungi kami untuk informasi lebih lanjut.

#Taichyu #resin #BahanKompositPP #ButiranPlastikDaurUlangPP #Kustomisasi #JualBeliGF #JualBeliPA #JualBeliABS #JualBeliPS #JualBeliPE #SertifikasiGRS #PPtahanBenturantahanDingin #PeralatanOlahraga #PedalSepeda #FurniturKantor #AlatBerkebun",2025-06-05T15:51:43.403933Z
520,,,2077,1,2025-06-05T15:51:21.593734Z,3374,7.323,,Negative,Negative,Negative,"Proses daur ulang sedotan plastik memerlukan biaya yang tidak sedikit sementara itu nilai sedotan plastik untuk di daur ulang sangat rendah. Berdasarkan bentuknya, sedotan plastik juga sulit di daur ulang. Tidak heran jika tidak ada pihak yang mau memproses daur ulang sedotan plastik. Sehingga penggunaan sedotan plastik hanya akan berujung di tempat pembuangan sampah, utu juga kalau orang2 sadar membuangn ya ke tempat sampah, faktanya kebanyakan dibuang ke sembarang tempat, dan berakhir di sungai lalu ke lautan...

Note :
Sedotan yang saya pegang adalah sedotan organik yang terbuat dari beras, bahkan aman jika sengaja ditelan :)

#sampahplastik #bocahpantai #diputrakasaya",2025-06-05T15:51:21.593734Z
521,,,2076,1,2025-06-05T15:51:13.485645Z,3375,38.653,Neutral,Positive,Positive,Positive,"Mesin kami adalah peralatan daur ulang plastik yang efisien dan hemat energi, yang mengadopsi teknologi perlindungan lingkungan tanpa pemanas dan suhu rendah. Ini dapat secara efektif mengolah sampah plastik menjadi partikel, dan memiliki karakteristik tidak ada air pendingin, tidak ada peregangan dan tidak ada pembuangan air limbah. Pengoperasian sederhana, cocok untuk bahan PE, HDPE, LDPE dan LLDPE, PVC, PO, PA, CPE. WhatsApp： situs: 
#plastic bags #plastic pellets #plastic recycling #plastic recycling machinery #plastic granulator #plastic pelletiser #plastic cutting machine #film recycling machine #plastic film #plastic bag making machine #plastic film blowing machine #plastic extruder #plastic waste recycling #plastic recycling #air-cooled hot cutting granulator #multilayer co-extruded blown film production line #plastic courier bags",2025-06-05T15:51:13.485645Z
522,,,2075,1,2025-06-05T15:50:33.784047Z,3376,7.239,Neutral,Positive,Positive,Positive,"Daur Ulang Botol Plastik Ramah Lingkungan: CO2 lebih rendah, Bumi lebih hijau",2025-06-05T15:50:33.784047Z
523,,,2074,1,2025-06-05T15:50:24.289216Z,3377,8.979,Negative,Negative,Negative,Negative,"Di sisi lain, tingkat daur ulang sampah plastik terhadap jumlah timbulan sampah plastik masih sangat rendah maka sampah plastik dapat menjadi persoalan besar bagi perlindungan dan pelestarian lingkungan hidup.

Masalah sampah lebih dari sekedar masalah teknis yang merupakan menjadi cerminan perilaku masyarakat terhadap lingkungan.

Perubahan dalam pengelolaan sampah harus dimulai dari kebiasaan sehari-hari yang jika dilakukan secara konsisten akan memberikan dampak yang besar untuk lingkungan.

Maka cara efektif lainnya dalam pengelolaan sampah plastik. yaitu dengan menjalankan Bisnis Daur Ulang Plastik.
Untuk informasi lebih lanjut, kalian dapat mengunjungi website kami di  atau dengan menghubungi 085174283883/085174293883 ya!
#bisnis #daurulang #sampahplastik #pojokplastik #indonesia",2025-06-05T15:50:24.289216Z
524,,,2073,1,2025-06-05T15:50:10.878795Z,3379,40.245,Neutral,Positive,Positive,Positive,"salah satu photo dari sahabat. 
saya sedikit saja bercerita tentang Plastik lingkungan dan ecobrick. 
banyak sekalali belakangan ini latah dengan pengelolaan plastik sekali pakai. ingat ketika plastik di daur ulang akan menjadi kwalitas lebih rendah dan tidak semua plastik mempunyai harga di bank sampah. kenapa ecobricks? setiap hari pasti kita bertemu bahkan berdampingan dengan plastik. naa ada kata mari bijak menggunakan plastik. 
ecobrick tidak hanya mengajak kita untuk menyelamatkan ecologi tapi Mengurangi polusi udara serta bertanggung jawab pada plastik yang kita hasilkan. siapa pun bisa membuat ecobrick tapi harus di mulai dengan benar. 

ecobricks mempunyai standar berat 200 hingga 500 gram tergantung jenis botol nya. 

mari bersama merawat ibu bumi. #plastiklingkunganecobrick  #polusijadisolusi",2025-06-05T15:50:10.878795Z
525,,,2072,1,2025-06-05T15:49:29.634082Z,3380,132.835,Neutral,Positive,Neutral,Positive,"Ecobrick adalah solusi cerdas menyelamatkan lingkungan dari sampah plastik
Ecobricks adalah botol plastik yang berisi sampah plastik, yang telah dibersihkan, kemudian dipadatkan untuk mendapatkan bata bangunan yang dapat digunakan secara terus menerus. Mengapa Ecobricks adalah solusi yang baik? Karena sistem daur ulang plastik yang mengonsumsi terlalu banyak energi dan diperlukan orang-orang yang bekerja pada lingkungan beracun. Ecobricks merupakan solusi dengan energi yang rendah dan pemanfaatan sampah plastik yang tidak berguna lagi, karena sampah plastik akan membutuhkan waktu ribuan tahun untuk terurai",2025-06-05T15:49:29.634082Z
526,,,2071,1,2025-06-05T15:47:16.150394Z,3381,39.235,Negative,Negative,Negative,Negative,"Daur Ulang

Penggunaan kertas atau pp nonwoven sebagai pengganti kantung plastik ternyata bukanlah solusi terbaik untuk mengendalikan sampah plastik.  Sebuah diskursus tampak dari kajian California State University, 2011. Ternyata untuk memproduksi 1 (satu) ton bubur kertas (paper pulp) dibutuhkan 3 (tiga) ton kayu. Artinya? ...sama-sama berdampak negatif. 

Plastic recycle rate di Indonesia 17,4%, US 34% dan Jerman 66% (Inaplas, 2019). Tingkat daur ulang sampah plastik di Indonesia masih sangat rendah karena sebagian besar sampah didominasi oleh kantung plastik belanja. Kantung plastik belanja terlalu ringan sehingga tidak menarik bagi pemulung dan pengusaha daur ulang. Selain itu juga mengandung 50%-60% kalsium filler dan bahan konvensional lainnya yang menyebabkan sulit didaur ulang (Rivai, 2019). 

Manajemen limbah plastik menghadapi tantangan sangat kompleks. Berawal dari tidak dipilahnya sampah organik dan anorganik sejak  dari rumah tangga. Berlanjut dengan terbatasnya sarana prasarana pengelolaan sampah. Dari sisi teknis terdapat beragam material yang digunakan sehingga sulit didaur ulang. Serta masalah penegakan hukum, dengan tidak adanya sanksi tegas terhadap tindakan membuang sampah sembarangan. 

Kunci pengelolaan sampah plastik adalah bagaimana cara meningkatkan plastic recycle rate di Indonesia. Dan itu bisa dimulai dari pemilahan khususnya plastik sejak dari rumah tangga dan didukung sarana prasarana pengelolaannya. Sesuai amanah UU No.18/2008 dan PP 81/2012, membutuhkan komitmen semua pihak : masyarakat, perusahaan (swasta atau negara), NGO, dan pemerintah dalam pengelolaan sampah. 

Al Akhdzu bil Asbab, sekecil dan selemah apa pun,  manusia wajib berusaha.",2025-06-05T15:47:16.150394Z
527,,,2070,1,2025-06-05T15:46:29.756144Z,3385,24.428,Negative,Neutral,Positive,Neutral,"Sahabat Lestari, kita bisa memperpanjang usia plastik dengan daur ulang! 

Daur ulang menjadi salah satu langkah bijak yang bisa kita lakukan dari rumah dalam melindungi Bumi dan lingkungan sekitar. Namun, kesadaran akan pentingnya hal ini masih rendah, nih. Kira-kira kenapa, ya? 

Geser slide untuk informasi selengkapnya, ya 😉",2025-06-05T15:46:29.756144Z
528,,,2069,1,2025-06-05T15:45:00.304773Z,3389,7.876,Positive,Positive,Positive,Positive,"Botol plastik bekas memiliki banyak manfaat jika didaur ulang dengan benar. Berikut adalah beberapa manfaat utama dari botol plastik bekas:
 * Mengurangi Pencemaran Lingkungan: Daur ulang botol plastik membantu mengurangi jumlah sampah plastik yang mencemari lingkungan, terutama lautan dan tempat pembuangan sampah.
 * Menghemat Sumber Daya Alam: Daur ulang botol plastik mengurangi kebutuhan akan produksi plastik baru, yang berarti menghemat sumber daya alam seperti minyak bumi.
 * Mengurangi Emisi Gas Rumah Kaca: Proses daur ulang botol plastik umumnya menghasilkan emisi gas rumah kaca yang lebih rendah dibandingkan dengan produksi plastik baru.
 * Menciptakan Lapangan Kerja: Industri daur ulang botol plastik dapat menciptakan lapangan kerja baru dalam pengumpulan, pemrosesan, dan pembuatan produk daur ulang.
 * Nilai Ekonomi: Botol plastik bekas memiliki nilai ekonomi. Botol plastik dapat didaur ulang menjadi berbagai produk baru yang bernilai jual, seperti pakaian, perabot, dan bahan bangunan.
Contoh Pemanfaatan Botol Plastik Bekas
 * Kerajinan Tangan: Botol plastik bekas dapat diubah menjadi berbagai kerajinan tangan kreatif, seperti vas bunga, tempat pensil, atau hiasan dinding.
 * Wadah Tanaman: Botol plastik bekas dapat digunakan sebagai wadah untuk menanam tanaman, baik di kebun maupun di dalam rumah.
 * Media Pembelajaran: Botol plastik bekas dapat digunakan sebagai media pembelajaran untuk mengenalkan konsep daur ulang dan pentingnya menjaga lingkungan kepada anak-anak.
Dengan memanfaatkan botol plastik bekas dengan bijak, kita dapat memberikan kontribusi positif bagi lingkungan dan masyarakat.",2025-06-05T15:45:00.304773Z
529,,,2068,1,2025-06-05T15:44:45.321590Z,3391,243.454,Negative,Negative,Negative,Negative,"Umuk Daur Ulang Plastik 🤓😎😷🤕
Selasa uthuk-uthuk, 14 Januari 2025 



Permasalahan mendasar daur ulang plastik terletak pada kompleksitas jenis plastik dan rendahnya tingkat daur ulang global. Plastik terdiri dari berbagai jenis polimer, seperti PET, HDPE, PP, dan lainnya, yang masing-masing membutuhkan proses daur ulang berbeda. Banyak produk plastik menggabungkan bahan-bahan berbeda, seperti lapisan film plastik dengan aluminium atau kertas, sehingga sulit didaur ulang secara efisien. Selain itu, plastik yang terkontaminasi oleh makanan, minyak, atau bahan kimia sering kali tidak memenuhi standar untuk daur ulang, sehingga berakhir di tempat pembuangan sampah atau dibakar. Hal ini menunjukkan bahwa infrastruktur pengelolaan sampah dan teknologi pemrosesan yang ada belum cukup untuk mengatasi beragam jenis dan kondisi plastik.

Di sisi lain, aspek ekonomi dan kesadaran masyarakat juga menjadi hambatan besar. Biaya daur ulang plastik sering kali lebih tinggi dibandingkan produksi plastik baru dari bahan baku fosil, terutama jika harga minyak mentah rendah. Akibatnya, produsen lebih memilih plastik virgin dibandingkan plastik daur ulang. Selain itu, rendahnya kesadaran masyarakat dalam memilah sampah plastik, terutama di negara berkembang, memperburuk situasi karena daur ulang hanya dapat efektif jika bahan plastik sudah dipilah dari awal. Untuk mengatasi masalah ini, diperlukan kolaborasi antara pemerintah, industri, dan masyarakat dalam mengembangkan teknologi, regulasi, serta kampanye kesadaran lingkungan.

",2025-06-05T15:44:45.321590Z
530,,,2067,1,2025-06-05T15:40:41.119816Z,3392,22.253,Positive,Positive,Positive,Positive,"Semangaat Malam, 

PET ( Polyethylene terephthalate)

adalah suatu resin polimer plastik termoplast dari kelompok poliester. PET banyak diproduksi dalam industri kimia dan digunakan dalam serat sintetis, botol minuman dan wadah makanan, aplikasi thermoforming, dan dikombinasikan dengan serat kaca dalam resin teknik.  

Titik lebur: 260°C
Rumus: (C10H8O4)n
Kepadatan: 1,38 g/cm³
Molar mass: 10–50 kg/mol, varies
Abbreviations: PET, PETE
Boiling point: 350 °C (662 °F; 623 K) (decomposes)
CAS Number: 25038-59-9

Plastik polietilena tereftalat (PET) sangat lazim digunakan sebagai bahan dasar produk-produk komersial dengan beragam pengaplikasian. Termasuk kemasan pangan dan nonpangan, kain, plastik lembaran, komponen kendaraan, alat elektronik, dan masih banyak lagi.

Mengingat ragam kegunaannya yang sangat luas, mari kita mengenal lebih dalam mengenai plastik polietilena tereftalat (PET) untuk mengetahui mengapa plastik yang satu ini cocok digunakan untuk kebutuhan Anda.

Apa itu plastik PET?
Polietilena tereftalat (PET) adalah polimer termoplastik serbaguna yang termasuk dalam kelompok polimer poliester. Resin poliester sendiri dikenal dengan beberapa sifat unggulnya dalam segi mekanis, termal, dan juga resisten terhadap zat kimia.

Jika Anda menemukan kemasan atau produk plastik dengan simbol daur ulang angka 1, maka artinya produk plastik tersebut terbuat dari bahan plastik polietilena tereftalat (PET).

Plastik PET merupakan termoplastik yang paling banyak didaur ulang jika dibandingkan dengan plastik lainnya. Plastik PET daur ulang bisa dibentuk menjadi fiber, kain, lembaran plastik, atau komponen kendaraan.

Secara struktur kimiawi, polietilena tereftalat (PET) memiliki kemiripan dengan plastik polibutilena tereftalat (PBT). PET pada umumnya memiliki karakter yang sangat fleksibel dan tembus pandang. Bergantung pada proses pembuatannya, plastik PET bisa dibuat menjadi produk dengan sifat kaku maupun semi-kaku.

Karakteristik dan Kelebihan dari Plastik PET
Lebih keras dan kaku dari PBT
Sangat keras dan ringan sehingga mudah dan efisien untuk dijadikan kemasan
Dikenal memiliki resistensi yang cukup baik terhadap udara (oksigen dan karbondioksida) serta kelembapan
Menunjukan sifat isolasi listrik yang sangat baik
PET memiliki rentang suhu penggunaan yang luas, dari -60 sampai 130 derajat celcius
PET cocok untuk diaplikasikan pada produk yang transparan
PET tidak mudah patah dan pecah sehingga cocok digunakan sebagai pengganti kaca pada beberapa pengaplikasian atau kebutuhan
PET mudah didaur ulang
PET aman digunakan untuk kemasan pangan
Kekurangan dari Plastik PET
Tidak tahan bentur jika dibandingkan dengan PBT
Lebih sulit dibentuk jika dibandingkan dengan PBT
Dapat berubah bentuk jika bersentuhan dengan air mendidih
Pengaplikasian Plastik PET
Polietilena tereftalat (PET) digunakan dalam berbagai macam pengaplikasian antara lain:

Botol air mineral dan soda, karena sifatnya yang tahan air dan tahan kelembapan
Plester atau perekat, karena memiliki tingkat kekuatan yang cukup tinggi
Kemasan makanan, karena sifatnya yang cukup kedap udara dan tahan terhadap zat kimia
PET juga sering digunakan dalam industri tekstil. Kain poliester PET memiliki beberapa keunggulan antara lain seperti: kuat, fleksibel, dan tidak mudah kusut dan mengkerut seperti kain kapas.

Selain industri tekstil, plastik PET juga dapat diaplikasikan ke dalam industri otomotif, yang dapat diolah menjadi: tangkai wiper, headlamp retainer, dan cover mesin.

Daur Ulang Plastik PET

Botol - botol plastik pet yang sudah tidak terpakai dikumpulkan terpilah bisa disetor ke Bank Sampah untuk didaur ulang

Produk yang terbuat dari plastik polietilena tereftalat sepenuhnya bisa didaur ulang. Plastik PET memiliki tingkat koefisien difusi yang cenderung rendah jika dibandingkan dengan material plastik lain.

Hal itu membuat plastik PET menjadi material yang cocok untuk didaur ulang. Karena alasan tersebut, plastik PET menjadi plastik yang paling banyak didaur ulang di dunia.

Produk atau kemasan plastik PET yang telah digunakan, akan dikumpulkan dan diproses melalui tahap pencucian khusus atau penanganan kimiawi lainnya. Proses tersebut  untuk mengurai PET menjadi bahan mentah yang selanjutnya diolah kembali menjadi plastik PET daur ulang dalam bentuk serpihan.

Serpihan plastik PET daur ulang tersebut kemudian diproses kembali menjadi berbagai macam produk antara lain:

Fiber untuk pembuatan karpet, fleece jacket, dan tote bags
Kontainer untuk produk pangan maupun non-pangan
Plastik gulungan dan lembaran

Nah... Karena PET termasuk plastik yang mudah didaur ulang,  PET menjadi primadona di Bank Sampah dan pengelola sampah dengan konsep Circular Economy.  

Tapi sering pemula selalu berpikir mencari mesin cacah untuk mengolah PET.  Padahal saat ini hampir seluruh industrial daur ulang memilih mengambil dalam bentuk press.  

Jadi kalau mau efektif sebaiknya hasil pilahan sampah plastik jenis PET dipress saja.  

Tapi apapun.... Pilah sampah dari rumah yaaa!  

Cerita Plastik Jenis PET 

Selalu Ada Cerita 

Salam Clean And Green 

Wilda Yanti",2025-06-05T15:40:41.119816Z
531,,,2066,1,2025-06-05T15:40:09.687066Z,3394,14.205,Positive,Positive,Neutral,Positive,"Kami mengembangkan dan memproduksi granulator plastik, granulator masterbatch terisi, mesin peniup film, mesin stretch film, mesin pembersih plastik, dan penghancur plastik. Untuk mesin film gelembung, kami memiliki satu-satunya tim R&D di China yang dapat menyesuaikan berbagai granulator kapasitas. Produk baru terbaru, granulator suhu rendah, tanpa air, tanpa asap, tidak berbau, penggunaan basah dan kering, granulator berpendingin air PP, output tinggi, kualitas bagus, PP, bahan film PE, bahan film PP, PO, PET, ABS, PVC Lembut bahan dan bahan lainnya dapat digunakan. Mesinnya stabil dan aman. WhatsApp： situs:
#kantong plastik #pelet plastik #daur ulang plastik #mesin daur ulang plastik #granulator plastik #pelet plastik #mesin pemotong plastik #mesin daur ulang film #film plastik #mesin pembuat kantong plastik #mesin peniup film plastik #ekstruder plastik #daur ulang sampah plastik #daur ulang plastik #granulator pemotongan panas berpendingin udara #lini produksi film tiup ekstrusi bersama multilayer #kantong kurir plastik",2025-06-05T15:40:09.687066Z
532,,,2065,1,2025-06-05T15:39:38.632925Z,3395,19.102,Positive,Positive,Positive,Positive,"Kami adalah produsen yang bergerak di bidang pembuatan mesin plastik. Kami mengembangkan dan memproduksi granulator plastik ramah lingkungan, granulator masterbatch berisi air, mesin peniup film mesin tunggal, mesin peniup film ABA, mesin stretch film, mesin pembersih plastik, penghancur plastik, mesin film gelembung, dan granulator berpendingin air yang cocok untuk berbagai bahan plastik. Kami memiliki satu-satunya tim R&D di Tiongkok yang dapat menyesuaikan granulator dengan berbagai kapasitas. Produk baru terbaru, granulator suhu rendah, tidak mengandung air, tidak berasap, tidak berbau, dan dapat digunakan baik kering maupun basah. Granulator berpendingin air PP memiliki output tinggi dan kualitas yang baik. Dapat digunakan untuk bahan film PP, PE, bahan film PP, PO, PET, ABS, PVC lunak, dan bahan lainnya. Mesin ini stabil dan aman. WhatsApp:  Situs web: 
#Kantong plastik #Butiran plastik #Daur ulang plastik #Mesin daur ulang plastik #Granulator plastik #Granulator plastik #Mesin pemotong plastik #Mesin daur ulang film #Film plastik #Mesin pembuat kantong plastik #Mesin cetak tiup film plastik #Ekstruder plastik #Daur ulang sampah plastik #Daur ulang plastik #Granulator potong panas berpendingin udara #Lini produksi film tiup ko-ekstrusi multi-lapis #Kantong plastik ekspres #Botol air",2025-06-05T15:39:38.632925Z
533,,,2064,1,2025-06-05T15:38:37.735268Z,3396,3.959,Negative,Negative,Negative,Negative,"PLASTIK TIDAK BISA DI RECYCLE
AYO MULAI REUSE DAN REDUCE ....
Selama ini kita menganggap recycle (daur ulang) sampah plastik adalah solusi untuk mengatasi sampah plastik, faktanya yang dilakukan adalah DOWNCYCLE yang artinya Sampah diolah menjadi produk yang kualitasnya lebih rendah dari produk sebelumnya dan pada akhirnya tetap menjadi sampah dan mencemari lingkungan.
Adapun yg namanya UPCYCLE apa itu upcycle nanti akan kami jelaskan di postingan berikutnya....
.
.
.
#gogreen #saveearth #kelimutu #endehits #endelio #kotapancasila #plasticpollution #perseende #world #trashhero #trashheroworld #jagabumi #jagakebersihan #lindungihutan #sampah #oceanplastic #visitntt #explorekelimutu #endesare  #plasticpollution  #nttbisa #ntthits #trashheroende #bhayplastik #zerowaste #WeEducate #WeClean #WeChange",2025-06-05T15:38:37.735268Z
534,,,2063,1,2025-06-05T15:38:31.556863Z,3397,16.324,Neutral,Positive,Positive,Positive,"Ini adalah tempat ecoenzyme yang sudah panen. naa alas nya kami gunakan Ecobricks, ecobricks adalah Bata Ramah lingkungan yang bisa di gunakan lagi dan lagi. Biasanya sering sekali kita terkecoh oleh orang orang yang mengatakan semua plastik mempunyai harga di Bank sampah, atau sebuah teknologi mahal yang sangat ribet serta SDM masyarakat kita tidak mampu, yang sering sekali teknologi ini akan mangkrak, salah-Salah bisa menjadi temuan.  padahal nyatanya  ketika di daur ulang,plastik akan menjadi kwalitas lebih rendah. Kebiasaan kita biasanya plastik di Bakar, timbun, dibuang yang akan berakhir dilaut kita, ini jelas sangat berbahaya bagi Tanah,air,udara. Tapi ketika kita memasukan ke Dalam botol dengan kwalitas yang baik bersama kita membangun ruang, Ruang Terbuka hijau. ecobricks bisa dibuat oleh siapa saja, tapi harus dimulai dengan Benar, serta ada pemahaman  kenapa membuat ecobricks. ada yang perlu kita lakukan dengan cara sederhana, yaitu Bijak mengunakan plastik, gunakan Bahan organik, dan membuat ecobrick. naa kenapa ada tanaman sirih dan daun cincau gunanya untuk menutupi gentong.ini dari paparan sinar matahari. Mari bersama Merawat dan menanam. Salam Lestari Rahayu lan Santi. #ecoenzyme #Biopori #ecobricks #polusijadisolusi #SahabatBumiBali #Grean #Buleleng #wirabangsa #pepelingasih #Trihitakarana",2025-06-05T15:38:31.556863Z
535,,,2062,1,2025-06-05T15:38:13.501603Z,3399,39.883,Negative,Negative,Negative,Negative,"WAJIB DAUR ULANG – Pemerintah Jepang akan mewajibkan daur ulang bahan plastik yang digunakan di kantor dan pabrik paling cepat mulai April 2022 untuk menaikkan tingkat daur ulang sampah plastik yang rendah yang dihasilkan dari kegiatan perusahaan.

Dari 8,91 juta ton sampah plastik yang dihasilkan Jepang pada 2018, 4,62 juta berasal dari sektor korporasi, dan sebagian besar dibakar. Pemerintah akan mengajukan rancangan undang-undang (RUU) yang mewajibkan perusahaan, tidak termasuk perusahaan kecil, untuk mendaur ulang sampah plastik mereka di sidang parlemen tahun depan.

Panel ahli mendukung proposal Kementerian Ekonomi, Perdagangan dan Industri dan Kementerian Lingkungan Hidup ini.

Berdasarkan rencana tersebut, penghasil limbah besar akan diminta untuk memisahkan plastik dari sampah lain dan menyerahkannya ke perusahaan daur ulang. Meskipun perusahaan kecil akan dibebaskan dari kewajiban tersebut, mereka akan diminta untuk meningkatkan upaya daur ulang.

Pemerintah telah memutuskan awal tahun ini untuk mendaur ulang sepenuhnya sekitar 4,29 juta ton sampah plastik yang dihasilkan rumah tangga setiap tahun. Beberapa kota masih belum memiliki sistem untuk mengumpulkan sampah kemasan plastik, seperti baki makanan dan botol, sementara barang-barang seperti mainan dan alat tulis sebagian besar dibakar atau dibuang di tempat pembuangan sampah.

Kementerian juga mengusulkan untuk mewajibkan pengecer dan restoran mengurangi penggunaan plastik sekali pakai seperti sedotan dan sendok, mendesak mereka untuk bertanya kepada pelanggan sebelumnya apakah mereka ingin menggunakan plastik tersebut dan untuk meningkatkan penggunaan bioplastik.

Pemerintah mempromosikan pengurangan penggunaan dan daur ulang plastik untuk konservasi sumber daya dan pengendalian polusi, yang bertujuan untuk memangkas limbah plastik sekali pakai hingga 25% pada 2030.

Lebih dari 8 juta ton sampah plastik diperkirakan mengalir ke lautan setiap tahun, menyebabkan polusi mikroplastik, di mana potongan-potongan kecil plastik yang terdegradasi menyerap bahan kimia berbahaya dan menumpuk di dalam ikan, burung, dan hewan lain saat mereka naik ke rantai makanan.

Jangan ketinggalan info menarik lain soal Jepang dan Indonesia di Instagram dan Twitter @haljepofficial serta kanal haljepofficial di YouTube ",2025-06-05T15:38:13.501603Z
536,,,2061,1,2025-06-05T15:37:32.122227Z,3400,51.622,Neutral,Positive,Positive,Positive,"#SahabatPembangunan

Buat kamu yang senang pernak-pernik cantik, ayo ikut membuat pouch dari plastik daur ulang bersama Recycling VIllage dalam rangkaian acara Green Economy Expo. 

Daftarkan dirimu, gratis dan terbatas melalui bit.ly/workshopgeexpo dan tuangkan kreasimu di pouch kesayanganmu.

Sampai jumpa di Cendrawasih Room, JCC!

#GreenEconomyExpo2024
#GEE2024
#SustainableFuture
#CircularEconomy
#Bappenas
#MembangunIndonesia
#GreenEconomyExpo
#GreenEconomy",2025-06-05T15:37:32.122227Z
537,,,2060,1,2025-06-05T15:36:30.309655Z,3402,72.386,Negative,Negative,Negative,Negative,"[15/4/2025]* Sebanyak 36 potong sampah botol plastik, gelas cup dan kaleng ditemukan di jalan. Ini akibat kurangnya edukasi tentang pentingnya daur ulang. Daur ulang material sampah adalah langkah selanjutnya yang bisa dilakukan ketika pola hidup rendah sampah tidak bisa dilakukan.",2025-06-05T15:36:30.309655Z
538,,,2059,1,2025-06-05T15:35:16.980323Z,3403,16.731,Negative,Neutral,Negative,Neutral,"OPINI :
pendanaan untuk tata kelola sampah plastik sangat penting karena tanpa dukungan finansial yang memadai, upaya pengelolaan dan pengurangan polusi plastik akan sulit dilakukan secara efektif. Berikut beberapa alasan mengapa pendanaan ini krusial:

1. Infrastruktur Pengelolaan Sampah
Banyak negara, terutama negara berkembang, masih kekurangan infrastruktur pengelolaan sampah yang memadai, seperti sistem daur ulang yang efisien, fasilitas pemrosesan limbah, dan tempat pembuangan yang ramah lingkungan. Pendanaan dapat membantu membangun dan meningkatkan sistem ini.

2. Dukungan untuk Ekonomi Sirkular
Untuk mengurangi ketergantungan pada plastik sekali pakai, diperlukan investasi dalam model ekonomi sirkular, seperti sistem isi ulang dan penggunaan ulang. Saat ini, investasi di sektor ini masih rendah, sehingga pendanaan tambahan sangat diperlukan untuk mempercepat peralihan ke solusi yang lebih berkelanjutan.

3. Pengurangan Beban Lingkungan dan Kesehatan
Sampah plastik yang tidak terkelola dengan baik mencemari lingkungan, merusak ekosistem, dan bahkan berdampak pada kesehatan manusia. Dengan pendanaan yang cukup, pemerintah dan organisasi dapat mengurangi dampak negatif ini melalui program pembersihan, kampanye edukasi, dan inovasi teknologi ramah lingkungan.

4. Mendorong Tanggung Jawab Produsen
Pendanaan juga berperan dalam penerapan kebijakan seperti Extended Producer Responsibility (EPR), di mana produsen plastik diwajibkan untuk mendanai pengelolaan limbah produk mereka. Ini memastikan bahwa biaya penanganan limbah tidak hanya ditanggung oleh pemerintah atau masyarakat.

5. Riset dan Inovasi Teknologi
Pengembangan teknologi baru untuk daur ulang yang lebih efisien dan bahan alternatif yang ramah lingkungan memerlukan investasi besar. Dengan adanya pendanaan, riset dan inovasi dalam pengelolaan sampah plastik bisa berkembang lebih cepat.

Jadi, tanpa pendanaan yang cukup, solusi yang ada akan sulit diterapkan secara luas, dan krisis polusi plastik bisa semakin memburuk.",2025-06-05T15:35:16.980323Z
539,,,2058,1,2025-06-05T15:34:50.526264Z,3405,17.841,Negative,Neutral,Negative,Neutral,"Jangkauan pengangkutan sampah masih rendah, namun diharapkan sampah yang dibuang ke TPA akan meningkat. 

Agar dapat mengantisipasi pembuangan sampah sembarangan oleh masyarakat.

Cara efektif lainnya dalam pengelolaan sampah plastik. yaitu dengan menjalankan Bisnis Daur Ulang Plastik.
Untuk informasi lebih lanjut, kalian dapat mengunjungi website kami di  atau dengan menghubungi 085174283883/085174293883 ya!

#bisnis #daurulang #sampahplastik #pojokplastik #indonesia",2025-06-05T15:34:50.526264Z
540,,,2057,1,2025-06-05T15:34:31.925594Z,3406,58.53,Neutral,Positive,Positive,Positive,"Rahajeng semeng,
Kemaren sore kita Team BUMDES Carangsari, disampingi Oleh Bapak Perbekel, diskusi tentang Pengelolaan sampah desa bersama ADUPI (asiosiasi daur ulang plastik Indonesia) yang berkantor Pusat Di Tangerang, hal ini dillakukan mengingat persoalan sampah merupakan persoalan kita bersama sepanjang masa. 
Goal dari pertemuan ini ada lah bgm sampah yang di Carangsari bisa di kelola dan bisa menghasilkan nilai ekonomis, tidak seperti saat ini kita buang begitu saja di Petang.

Masyarakat juga diminta berperan aktif untuk memilah sampah mulai dari rumah, selanjutnya petugas akan mengambil sampah didepan rumahnya minimal 2 hari sekali. 

Memang iurannya masih relatif rendah, ini yang juga menjadi perhatian,  mari kita bersama kelola sampah mulai dari rumah kita.

Pertemuan berlangsung di Triyana Resort, terimakaih Atu Gusde, yang sdh memfasilitasi pertemuan ini",2025-06-05T15:34:31.925594Z
